product_id,title,product_description,rating,ratings_count,initial_price,discount,currency,delivery_options,product_details,seller_name,category,total_amount_to_be_paid
18001072,Harpa,Maroon & White Geometric Print Top,3.9,14,1299,53.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""  Maroon and white regular top   Geometric print   Round neck,  short,  regular sleeves   Gathered or pleated detail   Woven   Button closure  "",""material_and_care"":""100% Viscose.        Hand wash"",""size_and_fit"":""The model (height 5'8) is wearing a size S""}",Unknown seller,tops,610.53
17938374,CODE by Lifestyle,White & Turquoise Blue Floral Print Top,4.4,17,999,30.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""  White and turquoise blue regular a-line top   Floral print   Boat neck,  sleeveless,  no sleeves   Woven  "",""material_and_care"":""Material: 100% POLYESTER; Machine Wash"",""size_and_fit"":""The model (height 5'8) is wearing a size S""}",Unknown seller,tops,699.3
8675767,MANGO,Women Purple & White Printed Top,4.2,15,3490,55.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""Purple and white printed woven top, has a tie-up neck, long sleeves with button "",""material_and_care"":""Polyester. Machine-wash"",""size_and_fit"":""The model (height 5'8\"") is wearing a size S""}",Unknown seller,tops,1570.4999999999998
17973634,InWeave,Women Teal Colourblocked Top,4.4,21,2199,75.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 7 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""  Teal regular a-line top   Colourblocked   Round neck,  three-quarter,  regular sleeves   Woven  "",""material_and_care"":""Pure Cotton. Hand Wash Separately"",""size_and_fit"":""The model (height 5'8) is wearing a size S""}",Unknown seller,tops,549.75
7117598,ONLY,Women Black Solid Top,4.2,40,1499,56.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""Black solid knitted regular top, has a round neck, short sleeves"",""material_and_care"":""95% viscose, 5% elastane. Machine-wash"",""size_and_fit"":""The model (height 5'8\"") is wearing a size S""}",Unknown seller,tops,659.56
17950198,PURVAJA,Women Solid Pink Round Neck Leg of Mutton Sleeves Crop Top,3.4,29,2199,81.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""Pink crop regular topSolidRound neck, long, regular sleevesKnitted"",""material_and_care"":""Polyester and Spandex Blended(Knitted), Hand Wash"",""size_and_fit"":""The model (height 5'8) is wearing a size S""}",Unknown seller,tops,417.80999999999995
18847712,KALINI,Beige & old moss green Tie-Up Neck Top,4.4,9,1975,70.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""  Beige and old moss green regular top   Ethnic motifs self design   Tie-up neck,  three-quarter,  regular sleeves   Woven  "",""material_and_care"":""Fabric : Rayon and Care : Machine Wash"",""size_and_fit"":""The model (height 5'8) is wearing a size S""}",Unknown seller,tops,592.5
8365569,Nun,Women Navy Blue & White Printed Crop A-Line Top,4.9,14,1495,70.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""Navy Blue and white printed woven A-line top, has shoulder straps, three-quarter sleeves"",""material_and_care"":""95% Polyester &amp; 5% Spandex. Machine-wash"",""size_and_fit"":""Regular Fit.  The model (height 5'8\"") is wearing a size S""}",Unknown seller,tops,448.5
7581747,Annabelle by Pantaloons,Women Blue Printed Top,4.3,50,899,25.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""Blue and orange printed knitted regular top, has a choker neck, long sleeves, button closure"",""material_and_care"":""100% Polyester. Machine-wash"",""size_and_fit"":""The model (height 5'8\"") is wearing a size S""}",Unknown seller,tops,674.25
9818669,Globus,Women Pink Solid Top,4.3,8,999,60.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""Pink solid knitted and woven regular  top, has an one shoulder, and short sleeves"",""material_and_care"":""Viscose Rayon. Machine-wash"",""size_and_fit"":""The model (height 5'8\"") is wearing a size S""}",Unknown seller,tops,399.6
8367605,Berrylush,Women Grey Solid Bardot Top,4.3,93,1290,62.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""Grey solid woven bardot top, has an off-shoulder neck, short sleeves,"",""material_and_care"":""Polyester.  Machine-wash"",""size_and_fit"":""The model (height 5'8\"") is wearing a size S""}",Unknown seller,tops,490.20000000000005
7183090,Globus,Women Peach-Coloured Printed Top,4.2,29,1299,69.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""Peach-Coloured and coral printed woven regular top, has a round neck, sleeveless, button closure."",""material_and_care"":""Viscose Rayon.  Machine-wash"",""size_and_fit"":""The model (height 5'8\"") is wearing a size S""}",Unknown seller,tops,402.69000000000005
9557519,MANGO,Women Yellow Self Design Top,5.0,1,2490,35.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""Yellow self design woven regular top, has a round neck, short sleeves and tie-ups closure"",""material_and_care"":""Material: 100% polyester. Machine Wash"",""size_and_fit"":""The model (height 5'8\"") is wearing a size M""}",Unknown seller,tops,1618.5
9327149,Belle Fille,Women Grey Melange Solid Crop Top,3.8,4,999,50.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""Grey Melange solid knitted regular crop top, has a V-neck with lace-up detail, short sleeves"",""material_and_care"":""Polycotton. Machine-wash"",""size_and_fit"":""The model (height 5'8\"") is wearing a size S""}",Unknown seller,tops,499.5
17976710,MANGO,White & Red Pure Cotton Floral Embroidered Top,4.1,36,3590,56.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""White and red regular topFloral embroideredRound neck, three-quarter, puff sleevesWoven"",""material_and_care"":""100% cotton. Machine-wash"",""size_and_fit"":""The model (height 5'8) is wearing a size S""}",Unknown seller,tops,1579.6
18780000,Popwings,Yellow & sahara sun Floral Print Chiffon Empire Top,3.7,31,1999,69.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""  Yellow and sahara sun regular empire top   Floral print   Square neck,  three-quarter,  bell sleeve sleeves   Smocked detail   Knitted chiffon  "",""material_and_care"":""Machine Wash Cold Gentle, Cycle with light Colors, reshape and dry flat, Do not bleach, scrub and tumble dry"",""size_and_fit"":""The model (height 5'8) is wearing a size S""}",POP███GS ███OMM█████████ATE█████████,tops,619.69
7033949,ONLY,Women Blue Striped Top,3.9,56,2299,65.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""Blue and white striped woven regular top, has a tie-up neck, long sleeves"",""material_and_care"":""100% cotton. Machine-wash"",""size_and_fit"":""The model (height 5'8\"") is wearing a size S""}",Unknown seller,tops,804.6499999999999
7461410,Crimsoune Club,Women Navy Blue Solid High-Low Longline Top,3.6,14,1299,60.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""Navy Blue solid woven high-low top, has a round neck, three-quarter sleeves, hook and eye closure"",""material_and_care"":""100% Viscose. Fabric type: Liva . Machine-wash"",""size_and_fit"":""Longline. Regular Fit. The model (height 5'8\"") is wearing a size S""}",Unknown seller,tops,519.6
8807033,Flying Machine,Women Blue Printed Pure Cotton Top,3.7,14,799,60.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""Blue printed knitted regular top, has a round neck, short slit sleeves with tie-up detail"",""material_and_care"":""Pure Cotton.  Machine-wash"",""size_and_fit"":""The model (height 5'8\"") is wearing a size S""}",Unknown seller,tops,319.6
17950208,PURVAJA,Pink Solid Crop Top,3.5,20,2199,81.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""  Pink crop regular top   Solid   High neck,  long,  regular sleeves   Gathered or pleated detail   Knitted  "",""material_and_care"":""Polyester. Hand wash"",""size_and_fit"":""The model (height 5'8) is wearing a size S""}",Unknown seller,tops,417.80999999999995
19024914,Miaz Lifestyle,Women Pack Of 2 Black & Peach-Coloured Crop Top,0.0,0,1499,56.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""  Black and peach-coloured crop regular top   Solid   Square neck,  long,  puff sleeve sleeves   Gathered or pleated detail   Knitted cotton cambric   Zip closure  "",""material_and_care"":""Polyester. Machine Wash"",""size_and_fit"":""The model (height 5'8) is wearing a size S""}",Mia███ife███le,tops,659.56
14340794,MANGO,Beige Ribbed Fitted Top,4.1,82,2390,27.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""Beige regular fitted topRibbedScoop neck, sleeveless, no sleevesTie-ups detailKnitted"",""material_and_care"":""Polyester .  Machine wash"",""size_and_fit"":""The model (height 5'8) is wearing a size S""}",Unknown seller,tops,1744.6999999999998
19410570,H&M,Women White Printed Cut-Out Top,4.3,44,1499,25.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""Cropped top in soft cotton jersey with a round neckline and short sleeves. Cut-out section and a print motif at the front, and contrasting colour trims."",""material_and_care"":""95% Cotton, 5% Elastane. Machine Wash""}",Unknown seller,tops,1124.25
11811068,Honey by Pantaloons,Women Pink Floral Printed A-Line Top,4.4,15,999,35.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""Pink floral printed woven A-line top, has a V-neck, and three-quarter sleeves"",""material_and_care"":""Material: 54% Rayon 46% Modal. Machine Wash"",""size_and_fit"":""Regular Fit.  The model (height 5'8\"") is wearing a size S""}",Unknown seller,tops,649.35
7829467,Oxolloxo,Red & Black Checked Tie-Up Top,4.0,5,1399,58.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""Red and black woven checked regular top, has a round neck, three-quarter sleeves, tie-up neck"",""material_and_care"":""Pure cotton. Machine-wash"",""size_and_fit"":""The model (height 5'8\"") is wearing a size S""}",Unknown seller,tops,587.58
17982570,H&M,Women Brown Lacing-Detail Cut-Out Top,4.5,52,999,25.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""Short, sleeveless, fitted top in ribbed jersey. Cut-out section with lacing at the front"",""material_and_care"":""10% Elastane, 90% Polyester. Machine wash""}",Unknown seller,tops,749.25
8675465,MANGO,Women Black Solid Top,3.3,23,2990,55.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""Black solid woven top, has a round neck, long sleeves, button closure on the back"",""material_and_care"":""100% polyester. Machine-wash"",""size_and_fit"":""The model (height 5'8\"") is wearing a size S""}",Unknown seller,tops,1345.4999999999998
17950338,PURVAJA,Women Peach-Coloured Crop Top,4.2,16,2199,81.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""Peach-coloured crop topSolidRound neck, short, puff sleeve sleevesKnitted"",""material_and_care"":""Polyester and Spandex Blended(Knitted). Hand Wash"",""size_and_fit"":""The model (height 5'8) is wearing a size S""}",Unknown seller,tops,417.80999999999995
11876926,AND,Women Blue Printed Top,4.4,57,1999,80.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""Blue and White printed woven regular  top, has  shoulder straps, and button closure"",""material_and_care"":""Material: Cotton Blend.  Hand Wash"",""size_and_fit"":""The model (height 5'8\"") is wearing a size S""}",Unknown seller,tops,399.79999999999995
11764192,Oxolloxo,Women Silver-Toned Printed Shirt Style Top,3.4,10,1299,60.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""Silver-Toned and Blue printed woven shirt style  top, has a shirt collar, long sleeves, and button closure"",""material_and_care"":""Material: Polyester.  Machine Wash"",""size_and_fit"":""Regular Fit.  The model (height 5'8\"") is wearing a size S""}",Unknown seller,tops,519.6
11538822,Ajile by Pantaloons,Women Grey Melange Printed Top,4.2,17,599,8.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""Grey Melange printed knitted regular  top, has a round neck, and short sleeves"",""material_and_care"":""Material: Cotton&nbsp;&nbsp;. Machine Wash"",""size_and_fit"":""The model (height 5'8\"") is wearing a size S""}",Unknown seller,tops,551.08
11878498,DODO & MOA,Women Black Solid Top With Lace Inserts,3.9,9,1290,60.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 7 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""Black solid woven regular  top, has a round neck, and long sleeves"",""material_and_care"":""Material: Polyester.  Machine Wash"",""size_and_fit"":""The model (height 5'8\"") is wearing a size S""}",Unknown seller,tops,516.0
7326508,MISH,Women Pink Solid Top,4.7,25,1499,45.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 7 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""Pink solid woven regular top, has a round neck, short sleeves"",""material_and_care"":""Polyester.  Hand-wash"",""size_and_fit"":""The model (height 5'8\"") is wearing a size S""}",Unknown seller,tops,824.4499999999999
586846,Cation,Women Black Top,4.5,11,899,40.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""Black knitted top with orange and pink accents, round neck, short sleeves"",""material_and_care"":""Cotton. Machine wash"",""size_and_fit"":""The model (height 5'7'') is wearing a size S""}",Unknown seller,tops,539.4
18000968,Harpa,Women Maroon V-Neck Casual Top,4.4,21,1049,48.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""Maroon regular topSolidV-neckShort, regular sleevesKnitted"",""material_and_care"":""95% Viscose 5% Spandex. Hand wash"",""size_and_fit"":""The model (height 5'8) is wearing a size S""}",Unknown seller,tops,545.48
18937522,her by invictus,V-Neck Textured Regular Top,3.9,57,1298,65.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""Pink regular topTextured fabricV-neckShort, puff sleevesKnitted and wovenButton closure"",""material_and_care"":""100% Polyester. Machine wash"",""size_and_fit"":""The model (height 5'8) is wearing a size S""}",Sup███om ███,tops,454.29999999999995
18962100,Nike,Women Black Brand Logo Printed Dri Fit Top,4.4,72,2495,56.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""Special Technology:Engineered with dry fit technologyProduct detail:Black regular topBrand logo stripedRound neck, long, regular sleevesKnitted and woven"",""material_and_care"":""100% POLYESTER. Machine wash"",""size_and_fit"":""The model (height 5'8) is wearing a size S""}",Nik███ndi███riv█████████ed,tops,1097.8
18972666,MALHAAR,Yellow Print Wrap Top,0.0,0,3329,78.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""Yellow regular wrap topEthnic motifs printV-neck, three-quarter, belll sleevesWoven"",""material_and_care"":""Rayon. Hand wash"",""size_and_fit"":""The model (height 5'8) is wearing a size S""}",BED███E S███IES██████,tops,732.3800000000001
13748756,Madame,Women Peach-Coloured Self Checked Top,3.6,35,1599,70.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""Colour: peach-coloured regular topself-checkedwovenV-neckthree-quarter regular sleevesButtonTrend storyNew basics Fashion trends come and go, but a few manage to break the cycle and earn wardrobe-essential status. A basic, if you will. New Basics resurface year after year, and outfits wouldnt be the same without them. These pieces are tried-and-true wardrobe staples and act as the foundation to every good look.Fabric Story Viscose rayon : A regenerated wonder, Viscose Rayon is breathable while being silky, fluid, and drapes like a dream. It?s affinity to colors lend it a rich appeal, while its cool and comfy nature makes it perfect for year-round wear.Care For Me: Dry cleaning is recommended. use cold water with mild detergents when handwashing or opt for delicate setting when machine washing. always wash inside-out to preserve colour. never wring or tumble dry. dry flat on a towel or hang on coat hangers. iron on the reverse side with medium heat."",""material_and_care"":""Viscose rayon. Machine wash"",""size_and_fit"":""The model (height 5'8) is wearing a size S""}",JAI███MAR███OTH█████████TD,tops,479.70000000000005
22568668,V-Mart,High Neck Puff Sleeves Gathered Georgette Top,3.7,30,449,56.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""Yellow blouson topSolidRound neckThree-quarter, puff sleevesKnitted and woven cottonButton closureGathered detail"",""material_and_care"":""Georgette. Machine Wash"",""size_and_fit"":""The model (height 5'8) is wearing a size S""}",V-M███ Re███l L█████████,tops,197.55999999999997
19297208,Friskers,Women Black Solid Organic Cotton Tank Top,0.0,0,1578,60.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""  Black regular tank top   Solid   Round neck,  sleeveless,  no sleeves   Knitted cotton  "",""material_and_care"":""Organic Cotton. Machine Wash"",""size_and_fit"":""The model (height 5'8) is wearing a size S""}",Fly███,tops,631.2
18974594,SPACES,Red & Blue Cotton Towel Set 500 GSM,4.3,16,3799,70.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""Set content: 2 Bath Towels, 2 Hand Towels, 2 Face TowelsColour: Red and blue GSM: 500"",""material_and_care"":""100% Cotton. Machine Wash"",""size_and_fit"":""Bath towel: 70 cm x 1.50 m (Width x Length). Hand towel: 40 cm x 60 cm&nbsp;(Width x Length). Face towel: 30 cm x 30 cm&nbsp;(Width x Length)""}",Omn███ch ███ail███,towel-set,1139.7000000000003
18974634,AUSTIVO,Men Navy Blue & White Checked Slim Fit Plus Size Track Pant,4.5,35,1899,60.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""Navy Blue & White Checked Slim Fit Plus Size Track Pant, has elasticated waistband with drawstring closure & 3 pockets"",""material_and_care"":""Cotton. Machine Wash"",""size_and_fit"":""The model is wearing a size XXL""}",FAS███N S███TS,track-pants,759.6000000000001
18970176,Allen Solly Junior,Boys Solid Joggers,4.6,30,1599,62.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""Blue solid joggers, has an elasticated waistband with drawstring closure, two pockets"",""material_and_care"":""90% Polyester &amp; 10% Elastane. Machine Wash""}",Wes███ry ███din█████████d_M██████,track-pants,607.62
18138806,max,Boys Blue Solid Track Pant,4.6,28,599,20.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""Blue solid mid-rise regular-fit track pants, has an elasticated waistband with slip-on closure and three pockets"",""material_and_care"":""100% COTTON. Machine Wash"",""size_and_fit"":""8-9Y""}",Unknown seller,track-pants,479.2
18670518,max,Girls Pink & White Regular Fit Printed Pure Cotton Joggers,4.9,8,599,20.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""Pink and white printed regular fit joggers, has a elasticated waistband with drawstring closure , 2 pockets and cuffed hem"",""material_and_care"":""Cotton. Machine wash""}",Unknown seller,track-pants,479.2
17628782,Roadster,The  Lifestyle Co. Women Rust Orange Ribbed Wide Leg Belted Track Pants,4.1,81,1999,56.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""Rust orange ribbed knitted mid-rise wide leg track pants, has an elasticated waistband with slip -closure, belted detail, 2 pockets, flared hems"",""material_and_care"":""60% Viscose, 35% Polyester, 5% Lycra. Machine wash"",""size_and_fit"":"". Size worn by the model: 28. Waist: 24\"". Hips: 35\"". Height: 5'9\"". ""}",Unknown seller,track-pants,879.56
17628712,Roadster,Women Olive Green Solid High-Rise Slim Fit Joggers,4.3,65,1799,56.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""Olive green solid slim fit high-rise trackpants, has 4 pockets, elasticated waistband with a drawstring closure and cuffed hems"",""material_and_care"":""60% Cotton, 40% Polyester. Machine-wash"",""size_and_fit"":""Slim Fit. Size worn by the model: 28. Waist: 25\"". Hips: 37.5\"". Height: 5'8\"". ""}",Unknown seller,track-pants,791.56
18537496,Bannos Swagger,Women Grey Solid Joggers,5.0,5,1699,76.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""Grey solid mid-rise regular-fit joggers, has an elasticated waistband with drawstring closure with pocket detailing"",""material_and_care"":""Polyester. Gentle Machine Wash Cold"",""size_and_fit"":""The Model (height 5.8')is wearing a size S""}",Unknown seller,track-pants,407.76
18970196,Allen Solly Junior,Boys Solid Mid-Rise Sports Joggers With Side Taping & Brand Logo Print,4.3,12,1499,30.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""A pair of black and red regular fit mid-rise solid knitted joggers with contrast side taping and minimal brand logo print detail on left side, has an elasticated waistband with drawstring closure, 2 side seam pockets, and cuffed hemsActivewear Features:ComfortMoisture WickingStretchable"",""material_and_care"":""90% Polyester, 10% Spandex (Brand Name for Elastane). Machine wash, cold"",""size_and_fit"":""Regular Fit""}",Wes███ry ███din█████████d_M██████,track-pants,1049.3
18970104,Allen Solly Junior,Boys Colourblocked Sports Joggers With Side Taping & Brand Logo Print,4.8,14,1499,50.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""A pair of black, white, and grey regular fit mid-rise colourblocked knitted sports joggers with side taping on both sides and minimal brand logo print detail on the left side, has an elasticated waistband with drawstring closure, 2 side seam pockets, and cuffed hemsActivewear Features:ComfortMoisture WickingStretchable"",""material_and_care"":""90% Polyester, 10% Spandex (Brand Name for Elastane). Machine wash, cold"",""size_and_fit"":""Regular Fit""}",Wes███ry ███din█████████d_M██████,track-pants,749.5
18688608,Nasher Miles,Jaisalmer Textured Large Trolley Bag,3.3,8,17995,85.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges""]","{""description"":""Blue textured hard-sided large trolley suitcase, secured with a number lockOne top handle and one on the side, has a retractable trolley handle with 4 corner-mounted 360-degree rotatable inline skate wheelsOne main compartment secured with zip closure, has a lining, one zip pouch, two elasticated tabs secured with click claspsOne zipper compartment on the flap, 2 mesh pockets and one hinge pocketWarranty: 2 YearsWarranty provided by the brand owner / manufacturerDisclaimer: Actual product specifications/designs may vary with the physical product"",""material_and_care"":""Polycarbonate. Wipe with Wet or Dry Cloth"",""size_and_fit"":""Bag Length: 75 cm. Depth: 30 cm. Width: 48 cm. Volume: 108 litres""}",Unknown seller,trolley-bag,2699.25
17663904,Pantaloons Junior,Boys Black Pure Cotton Trousers With Belt,4.6,25,849,22.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""Black woven trousersRegular fitMid-riseLength: regularPattern: solidFlat-front, with no pleats designFeature: plain4 pocketsComes with a belt"",""material_and_care"":""100% Cotton. Machine wash"",""size_and_fit"":"".  Fit: Regular Fit . ""}",Unknown seller,trousers,662.22
17760062,H&M,Women Brown Solid Low Waist Flared Twill Trousers,4.2,608,1499,25.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""5-pocket trousers in stretch cotton twill with a low waist, zip fly and button and slim legs with a flare to the hem."",""material_and_care"":""98% Cotton, 2% Elastane. Machine wash"",""size_and_fit"":""Regular Fit. The model (height 5'8) is wearing a size S""}",Unknown seller,trousers,1124.25
17647372,bebe,Women Black Season Staple High-Rise Parallel Trousers,4.2,38,2899,56.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""Add these on-trend trousers to your spring and summer collection and welcome the warm weather in the most magical wayBlack woven parallel trousersRegular fitHigh-riseLength: regularPattern: solidConcealed zip closure on the sideFlat-front, with no pleats designFeature: plain"",""material_and_care"":""97% Polyester, 3% Elastane. Machine wash. Gentle cycle. Wash inside out with like colours. Remove promptly from washer. Only non-chlorine bleach when needed. Tumble dry low. Cool iron as needed"",""size_and_fit"":""Fit: Regular Fit. Size worn by the model: S. Waist: 26\"". Hips: 37\"". Height: 5'7\"". ""}",Unknown seller,trousers,1275.56
17760038,H&M,Women Brown Pattern-knit trousers,4.3,128,1299,25.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""Trousers in a soft pattern knit with a crocheted look. Regular waist with covered elastication and legs that flare from the knees. Lined at the top."",""material_and_care"":""3% Elastane, 97% Polyester"",""size_and_fit"":""Trousers in a soft pattern knit with a crocheted look. Regular waist with covered elastication and legs that flare from the knees. Lined at the top.""}",Unknown seller,trousers,974.25
22323008,Dennis Lingo,Men Slim Fit Chino Trousers,3.8,5,3099,82.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""  Olive green machine weave trousers   Slim fit   Brand Fit: comfort   Mid-rise   Length:  regular   Pattern: solid   Flat-front, with no pleats design   Feature:  plain   5 pockets  "",""material_and_care"":""98% Cotton 2% Lycra. Machine Wash"",""size_and_fit"":""Brand Fit: Comfort .  Fit: Slim Fit .  The model (height 6') is wearing a size 32""}",Men███Bra███Tec█████████ Pr███████████████,trousers,557.8200000000002
19289426,Van Heusen Woman,Women Olive Green Casual Parallel Trousers,4.1,13,2499,5.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""  Olive green knitted parallel   Regular fit   Mid-rise   Length:  regular   Pattern: solid   Flat-front, with no pleats design   Feature:  plain  "",""material_and_care"":""70% Viscose and 30% Linen. Machine Wash"",""size_and_fit"":"".  Fit: Regular Fit .  The model (height 5'8) is wearing a size 28""}",Wes███ry ███din█████████d_M██████,trousers,2374.05
